12.33487334, 45.44155737
12.34151575, 45.43880962
12.33998029, 45.43638250
12.33146251, 45.43969691
12.34742854, 45.43634305
12.33949010, 45.44105687
12.33950830, 45.44104722
12.36205480, 45.42846977
12.34063042, 45.43650037
12.33936656, 45.44089119
12.33389946, 45.44471003
12.32140035, 45.44332107
12.32506942, 45.43690913
12.33715099, 45.43493298
12.32723828, 45.44175777
12.35795906, 45.42998129
12.33431995, 45.43853817
12.34564782, 45.43632612
12.33070737, 45.43006013
12.35234785, 45.43263589
12.33416649, 45.44272913
12.34745844, 45.43374257
12.32120245, 45.43383005
12.32951996, 45.44047828
12.32589185, 45.44121133
12.33261642, 45.44036501
12.33845391, 45.43838805
12.32335732, 45.44593317
12.35950700, 45.43308986
12.35749981, 45.43129954
12.35586803, 45.43090899
12.33981175, 45.43722929
12.34032395, 45.44016727
12.32877812, 45.43918300
12.33937659, 45.43557306
12.35550339, 45.43152684
12.31984901, 45.43326012
12.35316962, 45.43205731
12.32688387, 45.43916420
12.33612391, 45.43431286
12.35772443, 45.43237193
12.33888325, 45.43975837
12.33890041, 45.43975778
12.32794946, 45.42439873
12.32667969, 45.44179291
12.32008672, 45.44675673
12.32048588, 45.42810363
12.32053459, 45.42808731
12.31692143, 45.43345024
12.32058727, 45.42806947
12.32049790, 45.42809941
12.31692263, 45.43344784
12.33702847, 45.43834905
12.33696281, 45.43817406
12.32268311, 45.42734333
12.32067542, 45.44035563
12.33694746, 45.43813626
12.33693633, 45.43810922
12.33705386, 45.43841684
12.33084016, 45.43942546
12.32831065, 45.44601851
12.32390079, 45.43307937
12.36202242, 45.42879691
12.32201766, 45.43255238
12.34836200, 45.43725001
12.32893399, 45.43684015
12.33307309, 45.43841985
12.33121223, 45.43748143
12.33122159, 45.43798812
12.33385714, 45.43874908
12.34836346, 45.43728147
12.31784323, 45.43271730
12.31990893, 45.43950798
12.32968690, 45.43937122
12.34117082, 45.43794896
12.34119321, 45.43791545
12.33952048, 45.43545567
12.33947909, 45.43559911
12.33964945, 45.43557729
12.32887407, 45.44576274
12.33270795, 45.43986654
12.33948228, 45.44086134
12.34229986, 45.43448546
12.33356516, 45.43912494
12.33155538, 45.43261221
12.34051475, 45.43758242
12.33413276, 45.43936246
12.33532564, 45.43923179
12.33240630, 45.44390126
12.34200728, 45.43758160
12.32455660, 45.43385163
12.35856286, 45.43021239
12.32520029, 45.44355928
12.33342005, 45.43329476
12.33480633, 45.43538099
12.33672265, 45.43972723
12.33660818, 45.43971844
12.34810575, 45.43451925
12.33985569, 45.43678903
12.33211904, 45.43014972
12.32420233, 45.44147577
12.33744591, 45.43605208
12.33222248, 45.44210158
12.33770330, 45.43972513
12.33741951, 45.43966936
12.34052394, 45.44246922
12.33666340, 45.43522687
12.32731202, 45.44292213
12.33275642, 45.44521725
12.35207750, 45.43239972
12.32503856, 45.43946188
12.34940203, 45.43464495
12.32089587, 45.44736148
12.32790600, 45.43154155
12.35868952, 45.43355648
12.33813222, 45.42519653
12.33823994, 45.43740498
12.35603030, 45.43140311
12.33329129, 45.43242338
12.33021059, 45.43653790
12.33423271, 45.43425211
12.33386743, 45.43434783
12.33106290, 45.43031711
12.33896131, 45.43592951
12.32373315, 45.43522906
12.32494651, 45.44069765
12.32856468, 45.43326813
12.34081839, 45.43939484
12.35495137, 45.43249806
12.35620372, 45.43105441
12.33746730, 45.43952278
12.33757951, 45.43957491
12.35665323, 45.43114034
12.33358836, 45.43214745
12.33991201, 45.43673314
12.33047582, 45.44273917
12.34292243, 45.43562897
12.33622360, 45.44193151
12.35169828, 45.43208679
12.33532181, 45.44297527
12.34678542, 45.43404668
12.32518008, 45.43374327
12.31956587, 45.43694179
12.33570814, 45.44184984
12.32474542, 45.43188380
12.32883719, 45.43429410
12.35754075, 45.43255299
12.32969135, 45.43389935
12.33002727, 45.42904973
12.32772403, 45.43562035
12.32695358, 45.44286698
12.35641496, 45.43081001
12.33233059, 45.43968827
12.33361714, 45.44150381
12.31676914, 45.43282142
12.33533325, 45.42514925
12.33167453, 45.44061641
12.33676819, 45.43744174
12.34345600, 45.43863663
12.34802256, 45.43664324
12.33965575, 45.44139436
12.34937309, 45.43457180
12.33038827, 45.43171585
12.32310229, 45.43275952
12.33441294, 45.43606460
12.33234354, 45.44239125
12.33304455, 45.43981099
12.35377490, 45.43224453
12.32117261, 45.43137299
12.32963031, 45.43903427
12.32371406, 45.43124833
12.35863581, 45.43386776
12.31880258, 45.44612441
12.32215647, 45.42594925
12.33561520, 45.43518945
12.32408688, 45.43606553
12.34855551, 45.43549096
12.33101600, 45.43041854
12.33152702, 45.43040398
